,chit,chit_id,p_recno,winning_aucn,duration,fman,surety_p_recno,n_surety,age,salary,sex,occupation,other_chits,surety_others,years_of_service,house_owner,land_owner,income_tax,insurance_policy,insurance_amount,res_pin,off_pin,chit_value,monthly_contribution,year
12160,V-025,V-025-21,13997,2.0,30.0,0.0,4307.0,5.0,58.0,20750.0,M,PS,1.0,1.0,,,,,,,,,90000.0,3000.0,2001.0
12161,V-025,V-025-21,13997,2.0,30.0,0.0,5589.0,5.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2001.0
12162,V-025,V-025-21,13997,2.0,30.0,0.0,4306.0,5.0,26.0,3000.0,M,B,1.0,1.0,,,,,,,,,90000.0,3000.0,2001.0
12163,V-025,V-025-22,13998,5.0,30.0,0.0,6093.0,5.0,37.0,2000.0,M,SE,1.0,1.0,,,,,,,,,90000.0,3000.0,2001.0
12164,V-025,V-025-22,13998,5.0,30.0,0.0,8156.0,5.0,29.0,9000.0,M,P,1.0,1.0,,,,,,,,,90000.0,3000.0,2001.0
12165,V-025,V-025-22,13998,5.0,30.0,0.0,4306.0,5.0,26.0,3000.0,M,B,1.0,1.0,,,,,,,,,90000.0,3000.0,2001.0
12166,V-025,V-025-22,13998,5.0,30.0,0.0,4307.0,5.0,58.0,20750.0,M,PS,1.0,1.0,,,,,,,,,90000.0,3000.0,2001.0
12167,V-025,V-025-22,13998,5.0,30.0,0.0,924.0,5.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2001.0
12168,V-025,V-025-23,13981,10.0,30.0,0.0,14687.0,3.0,37.0,10000.0,F,PS,1.0,1.0,,,,,,,,,90000.0,3000.0,2001.0
12169,V-025,V-025-23,13981,10.0,30.0,0.0,8416.0,3.0,41.0,25000.0,M,PS,1.0,1.0,,,,,,,,,90000.0,3000.0,2001.0
12170,V-025,V-025-23,13981,10.0,30.0,0.0,14932.0,3.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2001.0
12171,V-025,V-025-24,16253,24.0,30.0,0.0,,,,,,,,,,,,,,,,,90000.0,3000.0,2001.0
12172,V-025,V-025-25,8580,8.0,30.0,0.0,,,,,,,,,,,,,,,,,90000.0,3000.0,2001.0
12173,V-025,V-025-26,14001,6.0,30.0,0.0,10079.0,5.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2001.0
12174,V-025,V-025-26,14001,6.0,30.0,0.0,10077.0,5.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2001.0
12175,V-025,V-025-26,14001,6.0,30.0,0.0,14444.0,5.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2001.0
12176,V-025,V-025-26,14001,6.0,30.0,0.0,14591.0,5.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2001.0
12177,V-025,V-025-26,14001,6.0,30.0,0.0,4842.0,5.0,36.0,15300.0,M,PS,1.0,1.0,,,,,,,,,90000.0,3000.0,2001.0
12178,V-025,V-025-27,1592,7.0,30.0,0.0,13528.0,4.0,,,M,B,1.0,1.0,,,,,,,,,90000.0,3000.0,2001.0
12179,V-025,V-025-27,1592,7.0,30.0,0.0,4889.0,4.0,39.0,,M,B,1.0,1.0,,,,,,,,,90000.0,3000.0,2001.0
12180,V-025,V-025-27,1592,7.0,30.0,0.0,13528.0,4.0,,,M,B,1.0,1.0,,,,,,,,,90000.0,3000.0,2001.0
12181,V-025,V-025-27,1592,7.0,30.0,0.0,13180.0,4.0,37.0,18333.333333333332,M,B,1.0,1.0,,,,,,,,,90000.0,3000.0,2001.0
12182,V-025,V-025-27,1592,7.0,30.0,0.0,4888.0,4.0,46.0,17795.0,M,PS,1.0,1.0,,,,,,,,,90000.0,3000.0,2001.0
12183,V-025,V-025-28,13180,11.0,30.0,0.0,,,,,,,,,,,,,,,,,90000.0,3000.0,2001.0
12184,V-025,V-025-29,9329,4.0,30.0,0.0,,,,,,,,,,,,,,,,,90000.0,3000.0,2001.0
12185,V-025,V-025-30,1,1.0,30.0,1.0,,0.0,,,,,,,,,,,,,,,90000.0,3000.0,2001.0
12186,V-026,V-026-01,1836,15.0,30.0,0.0,232.0,1.0,65.0,8000.0,M,PS,1.0,1.0,,,,,,,,,90000.0,3000.0,2002.0
12187,V-026,V-026-02,14364,29.0,30.0,0.0,,,,,,,,,,,,,,,,,90000.0,3000.0,2002.0
12188,V-026,V-026-03,7292,13.0,30.0,0.0,15612.0,5.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2002.0
12189,V-026,V-026-03,7292,13.0,30.0,0.0,6743.0,5.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2002.0
12190,V-026,V-026-03,7292,13.0,30.0,0.0,14871.0,5.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2002.0
12191,V-026,V-026-03,7292,13.0,30.0,0.0,15611.0,5.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2002.0
12192,V-026,V-026-03,7292,13.0,30.0,0.0,14007.0,5.0,45.0,,M,PS,1.0,1.0,,,,,,,,,90000.0,3000.0,2002.0
12193,V-026,V-026-04,7502,30.0,30.0,0.0,,,,,,,,,,,,,,,,,90000.0,3000.0,2002.0
12194,V-026,V-026-05,3188,16.0,30.0,0.0,,,,,,,,,,,,,,,,,90000.0,3000.0,2002.0
12195,V-026,V-026-06,11624,11.0,30.0,0.0,15412.0,4.0,,,,,0.0,0.0,,,,,1.0,,,,90000.0,3000.0,2002.0
12196,V-026,V-026-06,11624,11.0,30.0,0.0,15411.0,4.0,,,,,0.0,0.0,,,,,1.0,,,,90000.0,3000.0,2002.0
12197,V-026,V-026-06,11624,11.0,30.0,0.0,1814.0,4.0,,,,,0.0,0.0,,,,,1.0,,,,90000.0,3000.0,2002.0
12198,V-026,V-026-06,11624,11.0,30.0,0.0,13990.0,4.0,,,,,0.0,0.0,,,,,1.0,,,,90000.0,3000.0,2002.0
12199,V-026,V-026-07,5014,6.0,30.0,0.0,14918.0,5.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2002.0
12200,V-026,V-026-07,5014,6.0,30.0,0.0,14919.0,5.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2002.0
12201,V-026,V-026-07,5014,6.0,30.0,0.0,14920.0,5.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2002.0
12202,V-026,V-026-07,5014,6.0,30.0,0.0,9412.0,5.0,45.0,12375.0,M,PS,1.0,1.0,,,,,,,,,90000.0,3000.0,2002.0
12203,V-026,V-026-07,5014,6.0,30.0,0.0,11624.0,5.0,58.0,13100.0,M,PS,1.0,1.0,,,,,,,,,90000.0,3000.0,2002.0
12204,V-026,V-026-08,4706,4.0,30.0,0.0,,,,,,,,,,,,,,,,,90000.0,3000.0,2002.0
12205,V-026,V-026-09,10375,17.0,30.0,0.0,,,,,,,,,,,,,1.0,,,,90000.0,3000.0,2002.0
12206,V-026,V-026-10,10440,21.0,30.0,0.0,,,,,,,,,,,,,,,,,90000.0,3000.0,2002.0
12207,V-026,V-026-11,1486,19.0,30.0,0.0,,,,,,,,,,,,,,,,,90000.0,3000.0,2002.0
12208,V-026,V-026-12,1486,24.0,30.0,0.0,,,,,,,,,,,,,,,,,90000.0,3000.0,2002.0
12209,V-026,V-026-13,14372,14.0,30.0,0.0,14559.0,1.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2002.0
12210,V-026,V-026-14,1663,26.0,30.0,0.0,,,,,,,,,,,,,,,,,90000.0,3000.0,2002.0
12211,V-026,V-026-15,7125,22.0,30.0,0.0,16472.0,2.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2002.0
12212,V-026,V-026-15,7125,22.0,30.0,0.0,742.0,2.0,58.0,,M,B,1.0,1.0,,,,,,,,,90000.0,3000.0,2002.0
12213,V-026,V-026-16,14406,18.0,30.0,0.0,7292.0,4.0,,60000.0,M,B,1.0,1.0,,,,,,,,,90000.0,3000.0,2002.0
12214,V-026,V-026-16,14406,18.0,30.0,0.0,16238.0,4.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2002.0
12215,V-026,V-026-16,14406,18.0,30.0,0.0,14873.0,4.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2002.0
12216,V-026,V-026-16,14406,18.0,30.0,0.0,2746.0,4.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2002.0
12217,V-026,V-026-16,14406,18.0,30.0,0.0,7292.0,4.0,,60000.0,M,B,1.0,1.0,,,,,,,,,90000.0,3000.0,2002.0
12218,V-026,V-026-17,9338,12.0,30.0,0.0,12438.0,3.0,26.0,7500.0,F,,1.0,1.0,,,,,,,,,90000.0,3000.0,2002.0
12219,V-026,V-026-17,9338,12.0,30.0,0.0,15456.0,3.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2002.0
12220,V-026,V-026-17,9338,12.0,30.0,0.0,13544.0,3.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2002.0
12221,V-026,V-026-18,14378,10.0,30.0,0.0,15290.0,4.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2002.0
12222,V-026,V-026-18,14378,10.0,30.0,0.0,10090.0,4.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2002.0
12223,V-026,V-026-18,14378,10.0,30.0,0.0,10092.0,4.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2002.0
12224,V-026,V-026-18,14378,10.0,30.0,0.0,10085.0,4.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2002.0
12225,V-026,V-026-19,12438,25.0,30.0,0.0,,,,,,,,,,,,,,,,,90000.0,3000.0,2002.0
12226,V-026,V-026-20,4030,3.0,30.0,0.0,14595.0,5.0,,,,,0.0,0.0,,,,,1.0,,,,90000.0,3000.0,2002.0
12227,V-026,V-026-20,4030,3.0,30.0,0.0,14594.0,5.0,,,,,0.0,0.0,,,,,1.0,,,,90000.0,3000.0,2002.0
12228,V-026,V-026-20,4030,3.0,30.0,0.0,7335.0,5.0,42.0,8650.0,M,GS,1.0,1.0,,,,,1.0,,,,90000.0,3000.0,2002.0
12229,V-026,V-026-20,4030,3.0,30.0,0.0,14596.0,5.0,,,,,0.0,0.0,,,,,1.0,,,,90000.0,3000.0,2002.0
12230,V-026,V-026-20,4030,3.0,30.0,0.0,2073.0,5.0,39.0,8300.0,F,PS,1.0,1.0,,,,,1.0,,,,90000.0,3000.0,2002.0
12231,V-026,V-026-21,3315,20.0,30.0,0.0,16307.0,2.0,40.0,11800.0,F,PS,1.0,1.0,,,,,,,,,90000.0,3000.0,2002.0
12232,V-026,V-026-21,3315,20.0,30.0,0.0,16327.0,2.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2002.0
12233,V-026,V-026-22,14367,9.0,30.0,0.0,15201.0,4.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2002.0
12234,V-026,V-026-22,14367,9.0,30.0,0.0,15200.0,4.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2002.0
12235,V-026,V-026-22,14367,9.0,30.0,0.0,15202.0,4.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2002.0
12236,V-026,V-026-22,14367,9.0,30.0,0.0,14373.0,4.0,36.0,13000.0,M,PS,1.0,1.0,,,,,,,,,90000.0,3000.0,2002.0
12237,V-026,V-026-23,14373,7.0,30.0,0.0,14965.0,4.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2002.0
12238,V-026,V-026-23,14373,7.0,30.0,0.0,14966.0,4.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2002.0
12239,V-026,V-026-23,14373,7.0,30.0,0.0,14367.0,4.0,23.0,9500.0,F,PS,1.0,1.0,,,,,,,,,90000.0,3000.0,2002.0
12240,V-026,V-026-23,14373,7.0,30.0,0.0,14964.0,4.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2002.0
12241,V-026,V-026-24,13337,27.0,30.0,0.0,,,,,,,,,,,,,,,,,90000.0,3000.0,2002.0
12242,V-026,V-026-25,710,28.0,30.0,0.0,,,,,,,,,,,,,,,,,90000.0,3000.0,2002.0
12243,V-026,V-026-26,1680,23.0,30.0,0.0,16615.0,1.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2002.0
12244,V-026,V-026-27,2521,2.0,30.0,0.0,8740.0,5.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2002.0
12245,V-026,V-026-27,2521,2.0,30.0,0.0,6999.0,5.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2002.0
12246,V-026,V-026-27,2521,2.0,30.0,0.0,837.0,5.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2002.0
12247,V-026,V-026-27,2521,2.0,30.0,0.0,14460.0,5.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2002.0
12248,V-026,V-026-27,2521,2.0,30.0,0.0,14459.0,5.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2002.0
12249,V-026,V-026-28,1934,5.0,30.0,0.0,,,,,,,,,,,,,,,,,90000.0,3000.0,2002.0
12250,V-026,V-026-29,14369,8.0,30.0,0.0,,,,,,,,,,,,,,,,,90000.0,3000.0,2002.0
12251,V-026,V-026-30,1,1.0,30.0,1.0,,0.0,,,,,,,,,,,,,,,90000.0,3000.0,2002.0
12252,V-027,V-027-01,12032,22.0,30.0,0.0,16956.0,3.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2002.0
12253,V-027,V-027-01,12032,22.0,30.0,0.0,14765.0,3.0,51.0,,M,PS,1.0,1.0,,,,,,,,,90000.0,3000.0,2002.0
12254,V-027,V-027-01,12032,22.0,30.0,0.0,196.0,3.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2002.0
12255,V-027,V-027-01,12032,22.0,30.0,0.0,14765.0,3.0,51.0,,M,PS,1.0,1.0,,,,,,,,,90000.0,3000.0,2002.0
12256,V-027,V-027-01,12032,22.0,30.0,0.0,14765.0,3.0,51.0,,M,PS,1.0,1.0,,,,,,,,,90000.0,3000.0,2002.0
12257,V-027,V-027-02,1,30.0,30.0,0.0,,,,,,,,,,,,,,,,,90000.0,3000.0,2002.0
12258,V-027,V-027-03,9110,19.0,30.0,0.0,,,,,,,,,,,,,,,,,90000.0,3000.0,2002.0
12259,V-027,V-027-04,2431,27.0,30.0,0.0,,,,,,,,,,,,,,,,,90000.0,3000.0,2002.0
12260,V-027,V-027-05,14927,15.0,30.0,0.0,,,,,,,,,,,,,,,,,90000.0,3000.0,2002.0
12261,V-027,V-027-06,300,21.0,30.0,0.0,,,,,,,,,,,,,,,,,90000.0,3000.0,2002.0
12262,V-027,V-027-07,14886,24.0,30.0,0.0,,,,,,,,,,,,,,,,,90000.0,3000.0,2002.0
12263,V-027,V-027-08,14887,9.0,30.0,0.0,15832.0,4.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2002.0
12264,V-027,V-027-08,14887,9.0,30.0,0.0,847.0,4.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2002.0
12265,V-027,V-027-08,14887,9.0,30.0,0.0,15833.0,4.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2002.0
12266,V-027,V-027-08,14887,9.0,30.0,0.0,15834.0,4.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2002.0
12267,V-027,V-027-09,10144,23.0,30.0,0.0,,,,,,,,,,,,,,,,,90000.0,3000.0,2002.0
12268,V-027,V-027-10,5013,16.0,30.0,0.0,16480.0,1.0,,,,,0.0,0.0,,,,,1.0,,,,90000.0,3000.0,2002.0
12269,V-027,V-027-11,14888,10.0,30.0,0.0,9413.0,4.0,47.0,9220.0,M,PS,1.0,1.0,,,,,,,,,90000.0,3000.0,2002.0
12270,V-027,V-027-11,14888,10.0,30.0,0.0,1301.0,4.0,51.0,9560.0,M,PS,1.0,1.0,,,,,,,,,90000.0,3000.0,2002.0
12271,V-027,V-027-11,14888,10.0,30.0,0.0,15944.0,4.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2002.0
12272,V-027,V-027-11,14888,10.0,30.0,0.0,1545.0,4.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2002.0
12273,V-027,V-027-12,14889,18.0,30.0,0.0,,,,,,,,,,,,,,,,,90000.0,3000.0,2002.0
12274,V-027,V-027-13,14890,28.0,30.0,0.0,,,,,,,,,,,,,,,,,90000.0,3000.0,2002.0
12275,V-027,V-027-14,14891,26.0,30.0,0.0,,,,,,,,,,,,,,,,,90000.0,3000.0,2002.0
12276,V-027,V-027-15,14892,6.0,30.0,0.0,673.0,4.0,60.0,7500.0,M,,1.0,1.0,,,,,,,,,90000.0,3000.0,2002.0
12277,V-027,V-027-15,14892,6.0,30.0,0.0,14469.0,4.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2002.0
12278,V-027,V-027-15,14892,6.0,30.0,0.0,14508.0,4.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2002.0
12279,V-027,V-027-15,14892,6.0,30.0,0.0,5013.0,4.0,28.0,,M,B,1.0,1.0,,,,,,,,,90000.0,3000.0,2002.0
12280,V-027,V-027-16,14893,5.0,30.0,0.0,15365.0,5.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2002.0
12281,V-027,V-027-16,14893,5.0,30.0,0.0,6128.0,5.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2002.0
12282,V-027,V-027-16,14893,5.0,30.0,0.0,15362.0,5.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2002.0
12283,V-027,V-027-16,14893,5.0,30.0,0.0,15364.0,5.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2002.0
12284,V-027,V-027-16,14893,5.0,30.0,0.0,15363.0,5.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2002.0
12285,V-027,V-027-17,14894,13.0,30.0,0.0,3044.0,1.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2002.0
12286,V-027,V-027-18,14902,4.0,30.0,0.0,15284.0,5.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2002.0
12287,V-027,V-027-18,14902,4.0,30.0,0.0,14724.0,5.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2002.0
12288,V-027,V-027-18,14902,4.0,30.0,0.0,8436.0,5.0,40.0,11350.0,M,PS,1.0,1.0,,,,,,,,,90000.0,3000.0,2002.0
12289,V-027,V-027-18,14902,4.0,30.0,0.0,12195.0,5.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2002.0
12290,V-027,V-027-18,14902,4.0,30.0,0.0,12250.0,5.0,44.0,11286.0,M,PS,1.0,1.0,,,,,,,,,90000.0,3000.0,2002.0
12291,V-027,V-027-19,7650,20.0,30.0,0.0,,,,,,,,,,,,,,,,,90000.0,3000.0,2002.0
12292,V-027,V-027-20,242,25.0,30.0,0.0,,,,,,,,,,,,,,,,,90000.0,3000.0,2002.0
12293,V-027,V-027-21,5084,11.0,30.0,0.0,,,,,,,,,,,,,,,,,90000.0,3000.0,2002.0
12294,V-027,V-027-22,3015,17.0,30.0,0.0,,,,,,,,,,,,,,,,,90000.0,3000.0,2002.0
12295,V-027,V-027-23,14915,12.0,30.0,0.0,16117.0,4.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2002.0
12296,V-027,V-027-23,14915,12.0,30.0,0.0,16116.0,4.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2002.0
12297,V-027,V-027-23,14915,12.0,30.0,0.0,16115.0,4.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2002.0
12298,V-027,V-027-23,14915,12.0,30.0,0.0,16114.0,4.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2002.0
12299,V-027,V-027-24,14916,3.0,30.0,0.0,,,,,,,,,,,,,,,,,90000.0,3000.0,2002.0
12300,V-027,V-027-25,14917,7.0,30.0,0.0,15585.0,6.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2002.0
12301,V-027,V-027-25,14917,7.0,30.0,0.0,15588.0,6.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2002.0
12302,V-027,V-027-25,14917,7.0,30.0,0.0,15587.0,6.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2002.0
12303,V-027,V-027-25,14917,7.0,30.0,0.0,15584.0,6.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2002.0
12304,V-027,V-027-25,14917,7.0,30.0,0.0,15589.0,6.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2002.0
12305,V-027,V-027-25,14917,7.0,30.0,0.0,15586.0,6.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2002.0
12306,V-027,V-027-26,3108,8.0,30.0,0.0,15724.0,4.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2002.0
12307,V-027,V-027-26,3108,8.0,30.0,0.0,15726.0,4.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2002.0
12308,V-027,V-027-26,3108,8.0,30.0,0.0,15725.0,4.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2002.0
12309,V-027,V-027-26,3108,8.0,30.0,0.0,15723.0,4.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2002.0
12310,V-027,V-027-27,8497,14.0,30.0,0.0,15713.0,5.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2002.0
12311,V-027,V-027-27,8497,14.0,30.0,0.0,4889.0,5.0,39.0,,M,B,1.0,1.0,,,,,,,,,90000.0,3000.0,2002.0
12312,V-027,V-027-27,8497,14.0,30.0,0.0,1592.0,5.0,39.0,19000.0,M,B,1.0,1.0,,,,,,,,,90000.0,3000.0,2002.0
12313,V-027,V-027-27,8497,14.0,30.0,0.0,1395.0,5.0,50.0,24650.0,M,PS,1.0,1.0,,,,,,,,,90000.0,3000.0,2002.0
12314,V-027,V-027-27,8497,14.0,30.0,0.0,16344.0,5.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2002.0
12315,V-027,V-027-28,913,2.0,30.0,0.0,15153.0,5.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2002.0
12316,V-027,V-027-28,913,2.0,30.0,0.0,6260.0,5.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2002.0
12317,V-027,V-027-28,913,2.0,30.0,0.0,6257.0,5.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2002.0
12318,V-027,V-027-28,913,2.0,30.0,0.0,15152.0,5.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2002.0
12319,V-027,V-027-28,913,2.0,30.0,0.0,15154.0,5.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2002.0
12320,V-027,V-027-29,15060,29.0,30.0,0.0,,,,,,,,,,,,,,,,,90000.0,3000.0,2002.0
12321,V-027,V-027-30,1,1.0,30.0,1.0,,0.0,,,,,,,,,,,,,,,90000.0,3000.0,2002.0
12322,V-028,V-028-01,232,28.0,30.0,0.0,,,,,,,,,,,,,,,,,90000.0,3000.0,2003.0
12323,V-028,V-028-02,260,9.0,30.0,0.0,16805.0,4.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2003.0
12324,V-028,V-028-02,260,9.0,30.0,0.0,16804.0,4.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2003.0
12325,V-028,V-028-02,260,9.0,30.0,0.0,16803.0,4.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2003.0
12326,V-028,V-028-02,260,9.0,30.0,0.0,12385.0,4.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2003.0
12327,V-028,V-028-03,15916,13.0,30.0,0.0,16666.0,3.0,40.0,30000.0,M,B,1.0,1.0,,,,,,,,,90000.0,3000.0,2003.0
12328,V-028,V-028-03,15916,13.0,30.0,0.0,16044.0,3.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2003.0
12329,V-028,V-028-03,15916,13.0,30.0,0.0,15384.0,3.0,51.0,30000.0,M,B,1.0,1.0,,,,,,,,,90000.0,3000.0,2003.0
12330,V-028,V-028-04,4423,22.0,30.0,0.0,309.0,1.0,44.0,5000.0,M,B,1.0,1.0,,,,,,,,,90000.0,3000.0,2003.0
12331,V-028,V-028-05,4461,12.0,30.0,0.0,17139.0,3.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2003.0
12332,V-028,V-028-05,4461,12.0,30.0,0.0,17142.0,3.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2003.0
12333,V-028,V-028-05,4461,12.0,30.0,0.0,17143.0,3.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2003.0
12334,V-028,V-028-06,8467,26.0,30.0,0.0,,,,,,,,,,,,,,,,,90000.0,3000.0,2003.0
12335,V-028,V-028-07,16178,4.0,30.0,0.0,5563.0,5.0,,,,,0.0,0.0,,,,,1.0,,,,90000.0,3000.0,2003.0
12336,V-028,V-028-07,16178,4.0,30.0,0.0,16324.0,5.0,,,,,0.0,0.0,,,,,1.0,,,,90000.0,3000.0,2003.0
12337,V-028,V-028-07,16178,4.0,30.0,0.0,16325.0,5.0,,,,,0.0,0.0,,,,,1.0,,,,90000.0,3000.0,2003.0
12338,V-028,V-028-07,16178,4.0,30.0,0.0,8537.0,5.0,26.0,12225.0,M,PS,1.0,1.0,,,,,1.0,,,,90000.0,3000.0,2003.0
12339,V-028,V-028-07,16178,4.0,30.0,0.0,883.0,5.0,50.0,6500.0,M,PS,1.0,1.0,,,,,1.0,,,,90000.0,3000.0,2003.0
12340,V-028,V-028-08,883,29.0,30.0,0.0,,,,,,,,,,,,,,,,,90000.0,3000.0,2003.0
12341,V-028,V-028-09,206,18.0,30.0,0.0,17661.0,3.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2003.0
12342,V-028,V-028-09,206,18.0,30.0,0.0,11432.0,3.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2003.0
12343,V-028,V-028-09,206,18.0,30.0,0.0,11431.0,3.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2003.0
12344,V-028,V-028-10,16603,19.0,30.0,0.0,16196.0,1.0,43.0,6000.0,F,B,1.0,1.0,,,,,,,,,90000.0,3000.0,2003.0
12345,V-028,V-028-11,4554,8.0,30.0,0.0,16701.0,4.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2003.0
12346,V-028,V-028-11,4554,8.0,30.0,0.0,16702.0,4.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2003.0
12347,V-028,V-028-11,4554,8.0,30.0,0.0,16700.0,4.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2003.0
12348,V-028,V-028-11,4554,8.0,30.0,0.0,16703.0,4.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2003.0
12349,V-028,V-028-12,10439,24.0,30.0,0.0,,,,,,,,,,,,,,,,,90000.0,3000.0,2003.0
12350,V-028,V-028-13,15919,14.0,30.0,0.0,15735.0,1.0,49.0,,M,SE,1.0,1.0,,,,,,,,,90000.0,3000.0,2003.0
12351,V-028,V-028-14,15920,6.0,30.0,0.0,15087.0,5.0,45.0,9250.0,M,GS,1.0,1.0,,,,,,,,,90000.0,3000.0,2003.0
12352,V-028,V-028-14,15920,6.0,30.0,0.0,16475.0,5.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2003.0
12353,V-028,V-028-14,15920,6.0,30.0,0.0,16474.0,5.0,,,,,0.0,0.0,,,,,,,,,90000.0,3000.0,2003.0
