,chit_id,p_recno,collateral,chit_value,duration,monthly_contribution,year
429,G-002-24,139,,60000.0,40.0,1500.0,1998.0
430,G-002-25,5033,,60000.0,40.0,1500.0,1998.0
431,G-002-26,7675,,60000.0,40.0,1500.0,1998.0
432,G-002-27,3755,,60000.0,40.0,1500.0,1998.0
433,G-002-28,7676,CHT,60000.0,40.0,1500.0,1998.0
434,G-002-29,5723,,60000.0,40.0,1500.0,1998.0
435,G-002-30,7677,,60000.0,40.0,1500.0,1998.0
436,G-002-31,7678,,60000.0,40.0,1500.0,1998.0
437,G-002-32,2758,,60000.0,40.0,1500.0,1998.0
438,G-002-33,1268,,60000.0,40.0,1500.0,1998.0
439,G-002-34,4198,,60000.0,40.0,1500.0,1998.0
440,G-002-35,7679,,60000.0,40.0,1500.0,1998.0
441,G-002-36,1866,CHT,60000.0,40.0,1500.0,1998.0
442,G-002-37,8395,,60000.0,40.0,1500.0,1998.0
443,G-002-38,7682,,60000.0,40.0,1500.0,1998.0
444,G-002-39,2850,,60000.0,40.0,1500.0,1998.0
445,G-002-40,1,,60000.0,40.0,1500.0,1998.0
446,G-003-01,8363,,60000.0,40.0,1500.0,1999.0
447,G-003-02,8331,,60000.0,40.0,1500.0,1999.0
448,G-003-03,1702,,60000.0,40.0,1500.0,1999.0
449,G-003-04,8332,CHT,60000.0,40.0,1500.0,1999.0
450,G-003-05,198,CHT,60000.0,40.0,1500.0,1999.0
451,G-003-06,7764,CHT,60000.0,40.0,1500.0,1999.0
452,G-003-07,8333,,60000.0,40.0,1500.0,1999.0
453,G-003-08,3545,,60000.0,40.0,1500.0,1999.0
454,G-003-09,8334,,60000.0,40.0,1500.0,1999.0
455,G-003-10,883,,60000.0,40.0,1500.0,1999.0
456,G-003-11,3175,,60000.0,40.0,1500.0,1999.0
457,G-003-12,1076,CHT,60000.0,40.0,1500.0,1999.0
458,G-003-13,7492,,60000.0,40.0,1500.0,1999.0
459,G-003-14,3308,,60000.0,40.0,1500.0,1999.0
460,G-003-15,8335,,60000.0,40.0,1500.0,1999.0
461,G-003-16,251,,60000.0,40.0,1500.0,1999.0
462,G-003-17,1565,,60000.0,40.0,1500.0,1999.0
463,G-003-18,8337,,60000.0,40.0,1500.0,1999.0
464,G-003-19,558,,60000.0,40.0,1500.0,1999.0
465,G-003-20,7342,CHT,60000.0,40.0,1500.0,1999.0
466,G-003-21,8338,,60000.0,40.0,1500.0,1999.0
467,G-003-22,174,,60000.0,40.0,1500.0,1999.0
468,G-003-23,174,CHT,60000.0,40.0,1500.0,1999.0
469,G-003-24,1,,60000.0,40.0,1500.0,1999.0
470,G-003-25,5101,,60000.0,40.0,1500.0,1999.0
471,G-003-26,8397,,60000.0,40.0,1500.0,1999.0
472,G-003-27,3149,,60000.0,40.0,1500.0,1999.0
473,G-003-28,8342,CER,60000.0,40.0,1500.0,1999.0
474,G-003-29,8340,,60000.0,40.0,1500.0,1999.0
475,G-003-30,8340,,60000.0,40.0,1500.0,1999.0
476,G-003-31,8348,,60000.0,40.0,1500.0,1999.0
477,G-003-32,1380,,60000.0,40.0,1500.0,1999.0
478,G-003-33,1764,,60000.0,40.0,1500.0,1999.0
479,G-003-34,543,,60000.0,40.0,1500.0,1999.0
480,G-003-35,8343,,60000.0,40.0,1500.0,1999.0
481,G-003-36,1668,,60000.0,40.0,1500.0,1999.0
482,G-003-37,2411,,60000.0,40.0,1500.0,1999.0
483,G-003-38,1358,,60000.0,40.0,1500.0,1999.0
484,G-003-39,8344,,60000.0,40.0,1500.0,1999.0
485,G-003-40,1,,60000.0,40.0,1500.0,1999.0
486,G-004-01,8593,LIC,60000.0,40.0,1500.0,1999.0
487,G-004-02,8594,CHT,60000.0,40.0,1500.0,1999.0
488,G-004-03,8595,,60000.0,40.0,1500.0,1999.0
489,G-004-04,8596,,60000.0,40.0,1500.0,1999.0
490,G-004-05,2291,,60000.0,40.0,1500.0,1999.0
491,G-004-06,2116,CHT,60000.0,40.0,1500.0,1999.0
492,G-004-07,8597,,60000.0,40.0,1500.0,1999.0
493,G-004-08,5032,CHT,60000.0,40.0,1500.0,1999.0
494,G-004-09,4257,,60000.0,40.0,1500.0,1999.0
495,G-004-10,8270,,60000.0,40.0,1500.0,1999.0
496,G-004-11,8270,,60000.0,40.0,1500.0,1999.0
497,G-004-12,1254,,60000.0,40.0,1500.0,1999.0
498,G-004-13,1342,,60000.0,40.0,1500.0,1999.0
499,G-004-14,8598,,60000.0,40.0,1500.0,1999.0
500,G-004-15,8599,,60000.0,40.0,1500.0,1999.0
501,G-004-16,4290,,60000.0,40.0,1500.0,1999.0
502,G-004-17,8600,,60000.0,40.0,1500.0,1999.0
503,G-004-18,8600,,60000.0,40.0,1500.0,1999.0
504,G-004-19,5083,,60000.0,40.0,1500.0,1999.0
505,G-004-20,8602,,60000.0,40.0,1500.0,1999.0
506,G-004-21,8603,,60000.0,40.0,1500.0,1999.0
507,G-004-22,8604,,60000.0,40.0,1500.0,1999.0
508,G-004-23,7635,,60000.0,40.0,1500.0,1999.0
509,G-004-24,7635,,60000.0,40.0,1500.0,1999.0
510,G-004-25,8605,,60000.0,40.0,1500.0,1999.0
511,G-004-26,5340,,60000.0,40.0,1500.0,1999.0
512,G-004-27,5082,,60000.0,40.0,1500.0,1999.0
513,G-004-28,8649,,60000.0,40.0,1500.0,1999.0
514,G-004-29,8583,,60000.0,40.0,1500.0,1999.0
515,G-004-30,8607,,60000.0,40.0,1500.0,1999.0
516,G-004-31,3841,,60000.0,40.0,1500.0,1999.0
517,G-004-32,8608,LIC,60000.0,40.0,1500.0,1999.0
518,G-004-33,1592,,60000.0,40.0,1500.0,1999.0
519,G-004-34,3915,,60000.0,40.0,1500.0,1999.0
520,G-004-35,9109,,60000.0,40.0,1500.0,1999.0
521,G-004-36,521,,60000.0,40.0,1500.0,1999.0
522,G-004-37,8609,,60000.0,40.0,1500.0,1999.0
523,G-004-38,176,,60000.0,40.0,1500.0,1999.0
524,G-004-39,8322,,60000.0,40.0,1500.0,1999.0
525,G-004-40,1,,60000.0,40.0,1500.0,1999.0
526,G-005-01,9329,,60000.0,40.0,1500.0,2000.0
527,G-005-02,912,,60000.0,40.0,1500.0,2000.0
528,G-005-03,9330,CER,60000.0,40.0,1500.0,2000.0
529,G-005-04,1691,,60000.0,40.0,1500.0,2000.0
530,G-005-05,9331,,60000.0,40.0,1500.0,2000.0
531,G-005-06,9332,,60000.0,40.0,1500.0,2000.0
532,G-005-07,5708,LIC,60000.0,40.0,1500.0,2000.0
533,G-005-08,4860,LIC,60000.0,40.0,1500.0,2000.0
534,G-005-09,9333,,60000.0,40.0,1500.0,2000.0
535,G-005-10,9334,,60000.0,40.0,1500.0,2000.0
536,G-005-11,9335,,60000.0,40.0,1500.0,2000.0
537,G-005-12,9336,,60000.0,40.0,1500.0,2000.0
538,G-005-13,139,,60000.0,40.0,1500.0,2000.0
539,G-005-14,222,,60000.0,40.0,1500.0,2000.0
540,G-005-15,9338,,60000.0,40.0,1500.0,2000.0
541,G-005-16,557,,60000.0,40.0,1500.0,2000.0
542,G-005-17,9339,,60000.0,40.0,1500.0,2000.0
543,G-005-18,9340,,60000.0,40.0,1500.0,2000.0
544,G-005-19,9341,,60000.0,40.0,1500.0,2000.0
545,G-005-20,1330,CER,60000.0,40.0,1500.0,2000.0
546,G-005-20,1330,OTH,60000.0,40.0,1500.0,2000.0
547,G-005-21,9342,,60000.0,40.0,1500.0,2000.0
548,G-005-22,4816,CER,60000.0,40.0,1500.0,2000.0
549,G-005-23,1076,,60000.0,40.0,1500.0,2000.0
550,G-005-24,1076,CHT,60000.0,40.0,1500.0,2000.0
551,G-005-25,1128,,60000.0,40.0,1500.0,2000.0
552,G-005-26,622,,60000.0,40.0,1500.0,2000.0
553,G-005-27,9345,,60000.0,40.0,1500.0,2000.0
554,G-005-28,9346,,60000.0,40.0,1500.0,2000.0
555,G-005-29,2514,,60000.0,40.0,1500.0,2000.0
556,G-005-30,1709,,60000.0,40.0,1500.0,2000.0
557,G-005-31,8372,,60000.0,40.0,1500.0,2000.0
558,G-005-32,9347,,60000.0,40.0,1500.0,2000.0
559,G-005-33,2560,,60000.0,40.0,1500.0,2000.0
560,G-005-34,4301,CHT,60000.0,40.0,1500.0,2000.0
561,G-005-35,3367,LIC,60000.0,40.0,1500.0,2000.0
562,G-005-36,4989,CHT,60000.0,40.0,1500.0,2000.0
563,G-005-37,8537,,60000.0,40.0,1500.0,2000.0
564,G-005-38,1084,,60000.0,40.0,1500.0,2000.0
565,G-005-39,9348,,60000.0,40.0,1500.0,2000.0
566,G-005-40,1,,60000.0,40.0,1500.0,2000.0
567,G-006-01,10413,,60000.0,40.0,1500.0,2000.0
568,G-006-02,10414,,60000.0,40.0,1500.0,2000.0
569,G-006-03,10415,,60000.0,40.0,1500.0,2000.0
570,G-006-04,10416,,60000.0,40.0,1500.0,2000.0
571,G-006-05,10417,CER,60000.0,40.0,1500.0,2000.0
572,G-006-06,3581,,60000.0,40.0,1500.0,2000.0
573,G-006-07,3433,CHT,60000.0,40.0,1500.0,2000.0
574,G-006-08,10418,,60000.0,40.0,1500.0,2000.0
575,G-006-09,1942,CHT,60000.0,40.0,1500.0,2000.0
576,G-006-10,10432,CHT,60000.0,40.0,1500.0,2000.0
577,G-006-11,10433,,60000.0,40.0,1500.0,2000.0
578,G-006-12,10434,,60000.0,40.0,1500.0,2000.0
579,G-006-13,10435,CHT,60000.0,40.0,1500.0,2000.0
580,G-006-14,1652,,60000.0,40.0,1500.0,2000.0
581,G-006-15,10436,,60000.0,40.0,1500.0,2000.0
582,G-006-16,10437,,60000.0,40.0,1500.0,2000.0
583,G-006-17,3308,,60000.0,40.0,1500.0,2000.0
584,G-006-18,10438,,60000.0,40.0,1500.0,2000.0
585,G-006-19,10439,CHT,60000.0,40.0,1500.0,2000.0
586,G-006-20,4777,,60000.0,40.0,1500.0,2000.0
587,G-006-21,10440,CHT,60000.0,40.0,1500.0,2000.0
588,G-006-22,10441,LIC,60000.0,40.0,1500.0,2000.0
589,G-006-23,1085,LIC,60000.0,40.0,1500.0,2000.0
590,G-006-24,10442,,60000.0,40.0,1500.0,2000.0
591,G-006-25,10450,,60000.0,40.0,1500.0,2000.0
592,G-006-26,4082,,60000.0,40.0,1500.0,2000.0
593,G-006-27,10451,,60000.0,40.0,1500.0,2000.0
594,G-006-28,10443,,60000.0,40.0,1500.0,2000.0
595,G-006-29,12460,,60000.0,40.0,1500.0,2000.0
596,G-006-30,557,,60000.0,40.0,1500.0,2000.0
597,G-006-31,10446,,60000.0,40.0,1500.0,2000.0
598,G-006-32,3042,,60000.0,40.0,1500.0,2000.0
599,G-006-33,10448,,60000.0,40.0,1500.0,2000.0
600,G-006-34,557,,60000.0,40.0,1500.0,2000.0
601,G-006-35,10449,,60000.0,40.0,1500.0,2000.0
602,G-006-36,4348,,60000.0,40.0,1500.0,2000.0
603,G-006-37,3085,,60000.0,40.0,1500.0,2000.0
604,G-006-38,2397,,60000.0,40.0,1500.0,2000.0
605,G-006-39,2397,,60000.0,40.0,1500.0,2000.0
606,G-006-40,1,,60000.0,40.0,1500.0,2000.0
607,G-007-01,13324,CHT,60000.0,40.0,1500.0,2001.0
608,G-007-02,1,,60000.0,40.0,1500.0,2001.0
609,G-007-03,13325,CHT,60000.0,40.0,1500.0,2001.0
610,G-007-04,12655,CHT,60000.0,40.0,1500.0,2001.0
611,G-007-05,13326,,60000.0,40.0,1500.0,2001.0
612,G-007-06,5120,,60000.0,40.0,1500.0,2001.0
613,G-007-07,10096,,60000.0,40.0,1500.0,2001.0
614,G-007-08,684,,60000.0,40.0,1500.0,2001.0
615,G-007-09,10658,,60000.0,40.0,1500.0,2001.0
616,G-007-10,3433,,60000.0,40.0,1500.0,2001.0
617,G-007-11,13036,,60000.0,40.0,1500.0,2001.0
618,G-007-12,13327,LIC,60000.0,40.0,1500.0,2001.0
619,G-007-13,13328,,60000.0,40.0,1500.0,2001.0
620,G-007-14,3136,CHT,60000.0,40.0,1500.0,2001.0
621,G-007-14,3136,LIC,60000.0,40.0,1500.0,2001.0
622,G-007-15,13329,,60000.0,40.0,1500.0,2001.0
623,G-007-16,13892,,60000.0,40.0,1500.0,2001.0
624,G-007-17,13034,,60000.0,40.0,1500.0,2001.0
625,G-007-18,7065,,60000.0,40.0,1500.0,2001.0
626,G-007-19,7443,,60000.0,40.0,1500.0,2001.0
627,G-007-20,13331,CHT,60000.0,40.0,1500.0,2001.0
628,G-007-21,13331,,60000.0,40.0,1500.0,2001.0
629,G-007-22,13332,,60000.0,40.0,1500.0,2001.0
630,G-007-23,11981,,60000.0,40.0,1500.0,2001.0
631,G-007-24,7432,,60000.0,40.0,1500.0,2001.0
632,G-007-25,3128,OTH,60000.0,40.0,1500.0,2001.0
633,G-007-26,2438,,60000.0,40.0,1500.0,2001.0
634,G-007-27,13333,,60000.0,40.0,1500.0,2001.0
635,G-007-28,4472,,60000.0,40.0,1500.0,2001.0
636,G-007-29,13334,,60000.0,40.0,1500.0,2001.0
637,G-007-30,8302,,60000.0,40.0,1500.0,2001.0
638,G-007-31,4797,,60000.0,40.0,1500.0,2001.0
639,G-007-32,1644,CHT,60000.0,40.0,1500.0,2001.0
640,G-007-33,9911,,60000.0,40.0,1500.0,2001.0
641,G-007-34,13335,,60000.0,40.0,1500.0,2001.0
642,G-007-35,75,,60000.0,40.0,1500.0,2001.0
643,G-007-36,13336,,60000.0,40.0,1500.0,2001.0
644,G-007-37,13337,,60000.0,40.0,1500.0,2001.0
645,G-007-38,5111,,60000.0,40.0,1500.0,2001.0
646,G-007-39,13338,,60000.0,40.0,1500.0,2001.0
647,G-007-40,1,,60000.0,40.0,1500.0,2001.0
648,G-008-01,14547,CHT,60000.0,40.0,1500.0,2002.0
649,G-008-02,8593,LIC,60000.0,40.0,1500.0,2002.0
650,G-008-03,12810,LIC,60000.0,40.0,1500.0,2002.0
651,G-008-04,14549,,60000.0,40.0,1500.0,2002.0
652,G-008-05,883,,60000.0,40.0,1500.0,2002.0
653,G-008-06,9035,CHT,60000.0,40.0,1500.0,2002.0
654,G-008-07,14550,CHT,60000.0,40.0,1500.0,2002.0
655,G-008-08,12483,CHT,60000.0,40.0,1500.0,2002.0
656,G-008-09,11154,,60000.0,40.0,1500.0,2002.0
657,G-008-10,5081,CHT,60000.0,40.0,1500.0,2002.0
658,G-008-11,6102,CHT,60000.0,40.0,1500.0,2002.0
659,G-008-12,6102,,60000.0,40.0,1500.0,2002.0
660,G-008-13,800,,60000.0,40.0,1500.0,2002.0
661,G-008-14,14553,,60000.0,40.0,1500.0,2002.0
662,G-008-15,1816,,60000.0,40.0,1500.0,2002.0
663,G-008-16,679,,60000.0,40.0,1500.0,2002.0
664,G-008-17,3379,,60000.0,40.0,1500.0,2002.0
665,G-008-18,7440,CHT,60000.0,40.0,1500.0,2002.0
666,G-008-19,14206,CHT,60000.0,40.0,1500.0,2002.0
667,G-008-20,14108,CHT,60000.0,40.0,1500.0,2002.0
668,G-008-21,1204,CER,60000.0,40.0,1500.0,2002.0
669,G-008-22,4243,,60000.0,40.0,1500.0,2002.0
670,G-008-23,14556,CHT,60000.0,40.0,1500.0,2002.0
671,G-008-24,14557,,60000.0,40.0,1500.0,2002.0
672,G-008-25,14558,,60000.0,40.0,1500.0,2002.0
673,G-008-26,1342,,60000.0,40.0,1500.0,2002.0
674,G-008-27,14553,CHT,60000.0,40.0,1500.0,2002.0
675,G-008-28,10153,,60000.0,40.0,1500.0,2002.0
676,G-008-29,10153,,60000.0,40.0,1500.0,2002.0
677,G-008-30,14649,,60000.0,40.0,1500.0,2002.0
678,G-008-31,14650,,60000.0,40.0,1500.0,2002.0
679,G-008-32,520,,60000.0,40.0,1500.0,2002.0
680,G-008-33,13333,,60000.0,40.0,1500.0,2002.0
681,G-008-34,14560,,60000.0,40.0,1500.0,2002.0
682,G-008-35,14561,,60000.0,40.0,1500.0,2002.0
683,G-008-36,14562,CHT,60000.0,40.0,1500.0,2002.0
684,G-008-37,14563,CHT,60000.0,40.0,1500.0,2002.0
685,G-008-38,521,CHT,60000.0,40.0,1500.0,2002.0
686,G-008-39,521,,60000.0,40.0,1500.0,2002.0
687,G-008-40,1,,60000.0,40.0,1500.0,2002.0
688,LT-001-01,415,,1000000.0,40.0,25000.0,2005.0
689,LT-001-02,3178,,1000000.0,40.0,25000.0,2005.0
690,LT-001-03,11702,LIC,1000000.0,40.0,25000.0,2005.0
691,LT-001-04,304,CHT,1000000.0,40.0,25000.0,2005.0
692,LT-001-05,342,CHT,1000000.0,40.0,25000.0,2005.0
693,LT-001-06,15614,CHT,1000000.0,40.0,25000.0,2005.0
694,LT-001-07,310,,1000000.0,40.0,25000.0,2005.0
695,LT-001-08,18367,,1000000.0,40.0,25000.0,2005.0
696,LT-001-09,311,,1000000.0,40.0,25000.0,2005.0
697,LT-001-10,311,,1000000.0,40.0,25000.0,2005.0
698,LT-001-11,18367,,1000000.0,40.0,25000.0,2005.0
699,LT-001-12,11970,,1000000.0,40.0,25000.0,2005.0
700,LT-001-13,17172,CHT,1000000.0,40.0,25000.0,2005.0
701,LT-001-14,17172,,1000000.0,40.0,25000.0,2005.0
702,LT-001-15,14788,CHT,1000000.0,40.0,25000.0,2005.0
703,LT-001-16,16744,,1000000.0,40.0,25000.0,2005.0
704,LT-001-17,232,,1000000.0,40.0,25000.0,2005.0
705,LT-001-18,9384,CER,1000000.0,40.0,25000.0,2005.0
706,LT-001-19,18382,,1000000.0,40.0,25000.0,2005.0
707,LT-001-20,20222,CHT,1000000.0,40.0,25000.0,2005.0
708,LT-001-21,17989,,1000000.0,40.0,25000.0,2005.0
709,LT-001-22,17989,CHT,1000000.0,40.0,25000.0,2005.0
710,LT-001-23,18628,,1000000.0,40.0,25000.0,2005.0
711,LT-001-24,295,LIC,1000000.0,40.0,25000.0,2005.0
712,LT-001-25,16139,CHT,1000000.0,40.0,25000.0,2005.0
713,LT-001-25,16139,LIC,1000000.0,40.0,25000.0,2005.0
714,LT-001-26,342,CHT,1000000.0,40.0,25000.0,2005.0
715,LT-001-27,1,,1000000.0,40.0,25000.0,2005.0
716,LT-001-28,16427,OTH,1000000.0,40.0,25000.0,2005.0
717,LT-001-29,16748,OTH,1000000.0,40.0,25000.0,2005.0
718,LT-001-30,615,OTH,1000000.0,40.0,25000.0,2005.0
719,LT-001-31,324,,1000000.0,40.0,25000.0,2005.0
720,LT-001-32,18409,,1000000.0,40.0,25000.0,2005.0
721,LT-001-33,18410,,1000000.0,40.0,25000.0,2005.0
722,LT-001-34,9142,,1000000.0,40.0,25000.0,2005.0
723,LT-001-35,18383,CHT,1000000.0,40.0,25000.0,2005.0
724,LT-001-36,18370,,1000000.0,40.0,25000.0,2005.0
725,LT-001-37,8532,LIC,1000000.0,40.0,25000.0,2005.0
726,LT-001-38,13818,,1000000.0,40.0,25000.0,2005.0
727,LT-001-39,14642,,1000000.0,40.0,25000.0,2005.0
728,LT-001-40,1,,1000000.0,40.0,25000.0,2005.0
729,P-095-01,3989,,25000.0,40.0,625.0,1996.0
730,P-095-02,3880,,25000.0,40.0,625.0,1996.0
731,P-095-03,4927,,25000.0,40.0,625.0,1996.0
732,P-095-04,3966,,25000.0,40.0,625.0,1996.0
733,P-095-05,1181,,25000.0,40.0,625.0,1996.0
734,P-095-06,3968,,25000.0,40.0,625.0,1996.0
735,P-095-07,3969,,25000.0,40.0,625.0,1996.0
736,P-095-08,3219,,25000.0,40.0,625.0,1996.0
737,P-095-09,4561,,25000.0,40.0,625.0,1996.0
738,P-095-10,3971,,25000.0,40.0,625.0,1996.0
739,P-095-11,3972,,25000.0,40.0,625.0,1996.0
740,P-095-12,3973,,25000.0,40.0,625.0,1996.0
741,P-095-13,3974,,25000.0,40.0,625.0,1996.0
742,P-095-14,3975,,25000.0,40.0,625.0,1996.0
743,P-095-15,3976,,25000.0,40.0,625.0,1996.0
744,P-095-16,1402,,25000.0,40.0,625.0,1996.0
745,P-095-17,1248,,25000.0,40.0,625.0,1996.0
746,P-095-18,902,,25000.0,40.0,625.0,1996.0
747,P-095-19,902,,25000.0,40.0,625.0,1996.0
748,P-095-20,3978,,25000.0,40.0,625.0,1996.0
749,P-095-21,4387,,25000.0,40.0,625.0,1996.0
750,P-095-22,1192,,25000.0,40.0,625.0,1996.0
751,P-095-23,833,,25000.0,40.0,625.0,1996.0
752,P-095-24,3980,,25000.0,40.0,625.0,1996.0
753,P-095-25,3981,,25000.0,40.0,625.0,1996.0
754,P-095-26,3982,,25000.0,40.0,625.0,1996.0
755,P-095-27,3704,,25000.0,40.0,625.0,1996.0
756,P-095-28,2244,,25000.0,40.0,625.0,1996.0
757,P-095-29,2244,,25000.0,40.0,625.0,1996.0
758,P-095-30,567,,25000.0,40.0,625.0,1996.0
759,P-095-31,566,,25000.0,40.0,625.0,1996.0
760,P-095-32,3988,,25000.0,40.0,625.0,1996.0
761,P-095-33,287,,25000.0,40.0,625.0,1996.0
762,P-095-34,3987,,25000.0,40.0,625.0,1996.0
763,P-095-35,3986,,25000.0,40.0,625.0,1996.0
764,P-095-36,3985,,25000.0,40.0,625.0,1996.0
765,P-095-37,4046,,25000.0,40.0,625.0,1996.0
766,P-095-38,4273,,25000.0,40.0,625.0,1996.0
767,P-095-39,1564,,25000.0,40.0,625.0,1996.0
768,P-095-40,1,,25000.0,40.0,625.0,1996.0
769,P-098-01,7224,,25000.0,40.0,625.0,1998.0
770,P-098-02,7225,,25000.0,40.0,625.0,1998.0
771,P-098-03,7226,,25000.0,40.0,625.0,1998.0
772,P-098-04,7227,,25000.0,40.0,625.0,1998.0
773,P-098-05,1112,,25000.0,40.0,625.0,1998.0
774,P-098-06,4895,,25000.0,40.0,625.0,1998.0
775,P-098-07,1527,,25000.0,40.0,625.0,1998.0
776,P-098-08,937,,25000.0,40.0,625.0,1998.0
777,P-098-09,1219,,25000.0,40.0,625.0,1998.0
778,P-098-10,1191,CHT,25000.0,40.0,625.0,1998.0
779,P-098-11,7340,,25000.0,40.0,625.0,1998.0
780,P-098-12,7230,CHT,25000.0,40.0,625.0,1998.0
781,P-098-13,7231,,25000.0,40.0,625.0,1998.0
782,P-098-14,7232,,25000.0,40.0,625.0,1998.0
783,P-098-15,7233,,25000.0,40.0,625.0,1998.0
784,P-098-16,39,,25000.0,40.0,625.0,1998.0
785,P-098-17,7234,,25000.0,40.0,625.0,1998.0
786,P-098-18,7235,,25000.0,40.0,625.0,1998.0
787,P-098-19,3500,,25000.0,40.0,625.0,1998.0
788,P-098-20,4740,,25000.0,40.0,625.0,1998.0
789,P-098-21,4740,,25000.0,40.0,625.0,1998.0
790,P-098-22,7236,,25000.0,40.0,625.0,1998.0
791,P-098-23,2815,,25000.0,40.0,625.0,1998.0
792,P-098-24,7237,,25000.0,40.0,625.0,1998.0
793,P-098-25,9,,25000.0,40.0,625.0,1998.0
794,P-098-26,3767,,25000.0,40.0,625.0,1998.0
795,P-098-27,28,CHT,25000.0,40.0,625.0,1998.0
796,P-098-28,7239,,25000.0,40.0,625.0,1998.0
797,P-098-29,356,,25000.0,40.0,625.0,1998.0
798,P-098-30,7241,,25000.0,40.0,625.0,1998.0
799,P-098-31,7241,,25000.0,40.0,625.0,1998.0
800,P-098-32,1192,,25000.0,40.0,625.0,1998.0
801,P-098-33,7242,,25000.0,40.0,625.0,1998.0
802,P-098-34,7243,,25000.0,40.0,625.0,1998.0
803,P-098-35,2968,,25000.0,40.0,625.0,1998.0
804,P-098-36,792,,25000.0,40.0,625.0,1998.0
805,P-098-37,7244,,25000.0,40.0,625.0,1998.0
806,P-098-38,7244,,25000.0,40.0,625.0,1998.0
807,P-098-39,3593,,25000.0,40.0,625.0,1998.0
808,P-098-40,1,,25000.0,40.0,625.0,1998.0
809,R-068-01,3910,,50000.0,50.0,1000.0,1996.0
810,R-068-02,3935,,50000.0,50.0,1000.0,1996.0
811,R-068-03,3936,,50000.0,50.0,1000.0,1996.0
812,R-068-04,2266,,50000.0,50.0,1000.0,1996.0
813,R-068-05,2266,,50000.0,50.0,1000.0,1996.0
814,R-068-06,3914,,50000.0,50.0,1000.0,1996.0
815,R-068-07,3915,,50000.0,50.0,1000.0,1996.0
816,R-068-08,3916,,50000.0,50.0,1000.0,1996.0
817,R-068-09,2328,,50000.0,50.0,1000.0,1996.0
818,R-068-10,864,,50000.0,50.0,1000.0,1996.0
819,R-068-11,9082,,50000.0,50.0,1000.0,1996.0
820,R-068-12,486,,50000.0,50.0,1000.0,1996.0
821,R-068-13,3917,,50000.0,50.0,1000.0,1996.0
822,R-068-14,1619,,50000.0,50.0,1000.0,1996.0
823,R-068-15,1619,,50000.0,50.0,1000.0,1996.0
824,R-068-16,2070,,50000.0,50.0,1000.0,1996.0
825,R-068-17,8345,,50000.0,50.0,1000.0,1996.0
826,R-068-18,3502,,50000.0,50.0,1000.0,1996.0
827,R-068-19,3930,,50000.0,50.0,1000.0,1996.0
828,R-068-20,1783,,50000.0,50.0,1000.0,1996.0
829,R-068-21,3919,,50000.0,50.0,1000.0,1996.0
830,R-068-22,3938,,50000.0,50.0,1000.0,1996.0
831,R-068-23,3920,,50000.0,50.0,1000.0,1996.0
832,R-068-24,3921,,50000.0,50.0,1000.0,1996.0
833,R-068-25,1633,,50000.0,50.0,1000.0,1996.0
834,R-068-26,3923,,50000.0,50.0,1000.0,1996.0
835,R-068-27,3922,,50000.0,50.0,1000.0,1996.0
836,R-068-28,78,,50000.0,50.0,1000.0,1996.0
837,R-068-29,3924,,50000.0,50.0,1000.0,1996.0
838,R-068-30,1,,50000.0,50.0,1000.0,1996.0
839,R-068-31,3927,,50000.0,50.0,1000.0,1996.0
840,R-068-32,3927,,50000.0,50.0,1000.0,1996.0
841,R-068-33,3928,,50000.0,50.0,1000.0,1996.0
842,R-068-34,3928,,50000.0,50.0,1000.0,1996.0
843,R-068-35,3926,,50000.0,50.0,1000.0,1996.0
844,R-068-36,3929,,50000.0,50.0,1000.0,1996.0
845,R-068-37,3326,,50000.0,50.0,1000.0,1996.0
846,R-068-38,1715,,50000.0,50.0,1000.0,1996.0
847,R-068-39,160,,50000.0,50.0,1000.0,1996.0
848,R-068-40,160,,50000.0,50.0,1000.0,1996.0
849,R-068-41,3933,,50000.0,50.0,1000.0,1996.0
850,R-068-42,3087,,50000.0,50.0,1000.0,1996.0
851,R-068-43,3937,,50000.0,50.0,1000.0,1996.0
852,R-068-44,3932,,50000.0,50.0,1000.0,1996.0
853,R-068-45,2154,,50000.0,50.0,1000.0,1996.0
854,R-068-46,2236,,50000.0,50.0,1000.0,1996.0
855,R-068-47,3931,,50000.0,50.0,1000.0,1996.0
856,R-068-48,3934,,50000.0,50.0,1000.0,1996.0
857,R-068-49,3556,,50000.0,50.0,1000.0,1996.0
858,R-068-50,1,,50000.0,50.0,1000.0,1996.0
859,R-069-01,4014,,50000.0,50.0,1000.0,1996.0
860,R-069-02,4015,,50000.0,50.0,1000.0,1996.0
861,R-069-03,7059,,50000.0,50.0,1000.0,1996.0
862,R-069-04,2437,,50000.0,50.0,1000.0,1996.0
863,R-069-05,2423,,50000.0,50.0,1000.0,1996.0
864,R-069-06,3104,,50000.0,50.0,1000.0,1996.0
865,R-069-07,667,,50000.0,50.0,1000.0,1996.0
866,R-069-08,4216,,50000.0,50.0,1000.0,1996.0
867,R-069-09,4216,,50000.0,50.0,1000.0,1996.0
868,R-069-10,3820,,50000.0,50.0,1000.0,1996.0
869,R-069-11,4038,,50000.0,50.0,1000.0,1996.0
870,R-069-12,4038,,50000.0,50.0,1000.0,1996.0
871,R-069-13,2365,,50000.0,50.0,1000.0,1996.0
872,R-069-14,1990,,50000.0,50.0,1000.0,1996.0
873,R-069-15,1434,,50000.0,50.0,1000.0,1996.0
